new_sample_runid	new_complete_name	library_id	comment	unique_sample_id	old_complete_name	old_run_id	lab_project_id	batch_name	country	country_alpha2	country_alpha3	city	latitude_inferred	longtitude_inferred	batch_abbr	year	collection_date	collected_by	isolation_source	organism	ena_sample_acc	ena_experiment_acc	ena_run_acc	sequencing_platform	sequencing_type	instrument_model
954	DTU_2018_954_1_Negative_Control_NC_AL	1		2018_nov_neg_05	DTU2019_MG_415_NC_AL	415	1167	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	18	2019-03-19	Global sewage consortium	Negative control	wastewater metagenome	ERS5184621	ERX4600327	ERR4678703	Illumina	paired	Illumina NovaSeq 6000
955	DTU_2018_955_1_Negative_Control_NC_AM	1		2018_nov_neg_06	DTU2019_MG_416_NC_AM	416	1167	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	18	2019-03-20	Global sewage consortium	Negative control	wastewater metagenome	ERS5184622	ERX4600328	ERR4678704	Illumina	paired	Illumina NovaSeq 6000
956	DTU_2018_956_1_Negative_Control_NC_AN	1		2018_nov_neg_07	DTU2019_MG_417_NC_AN	417	1167	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	18	2019-04-12	Global sewage consortium	Negative control	wastewater metagenome	ERS5184623	ERX4600329	ERR4678705	Illumina	paired	Illumina NovaSeq 6000
957	DTU_2018_957_1_Negative_Control_NC_AO	1		2018_nov_neg_08	DTU2019_MG_418_NC_AO	418	1167	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	18	2019-05-10	Global sewage consortium	Negative control	wastewater metagenome	ERS5184624	ERX4600330	ERR4678706	Illumina	paired	Illumina NovaSeq 6000
958	DTU_2018_958_1_Negative_Control_NC_AP	1		2018_nov_neg_09	DTU2019_MG_419_NC_AP	419	1167	GS snapshot nov 2018	Denmark	NC	NEG	Lyngby	55,78	12,52	nov	18	2019-05-14	Global sewage consortium	Negative control	wastewater metagenome	ERS5184625	ERX4600331	ERR4678707	Illumina	paired	Illumina NovaSeq 6000
959	DTU_2017_959_1_MG_AU1707_L1	1		2017_lon_aus_01	DTU2018_MG_598_AU1707_L1	598	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	17	2017-07-18	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
960	DTU_2017_960_1_MG_AU1708_L2	1		2017_lon_aus_02	DTU2018_MG_599_AU1708_L2	599	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	17	2017-08-16	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
961	DTU_2017_961_1_MG_PK1708_L3	1		2017_lon_pak_01	DTU2018_MG_600_PK1708_L3	600	1131	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25,14	67,18	lon	17	2017-08-18	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
962	DTU_2017_962_1_MG_PK1707_L4	1		2017_lon_pak_02	DTU2018_MG_601_PK1707_L4	601	1131	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25,14	67,18	lon	17	2017-07-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
963	DTU_2017_963_1_MG_GR1707_L5	1		2017_lon_grc_01	DTU2018_MG_602_GR1707_L5	602	1131	GS longitudinal 2017-2018	Greece	GR	GRC	Athens	37,98	23,73	lon	17	2017-07-31	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
964	DTU_2017_964_1_MG_GR1709_L6	1		2017_lon_grc_02	DTU2018_MG_603_GR1709_L6	603	1131	GS longitudinal 2017-2018	Greece	GR	GRC	Athens	37,98	23,73	lon	17	2017-09-29	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
965	DTU_2017_965_1_MG_MY1707_L8	1		2017_lon_mys_01	DTU2018_MG_604_MY1707_L8	604	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-07-18	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
966	DTU_2017_966_1_MG_MY1708_L9	1		2017_lon_mys_02	DTU2018_MG_605_MY1708_L9	605	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-08-15	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
967	DTU_2017_967_1_MG_MY1709_L10	1		2017_lon_mys_03	DTU2018_MG_606_MY1709_L10	606	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-09-12	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
968	DTU_2017_968_1_MG_MY1710_L11	1		2017_lon_mys_04	DTU2018_MG_607_MY1710_L11	607	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-10-10	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
969	DTU_2017_969_1_MG_CN1707_L12	1		2017_lon_chn_01	DTU2018_MG_608_CN1707_L12	608	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	17	2017-07-11	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
970	DTU_2017_970_1_MG_CN1708_L13	1		2017_lon_chn_02	DTU2018_MG_609_CN1708_L13	609	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	17	2017-08-23	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
971	DTU_2017_971_1_MG_CN1709_L14	1		2017_lon_chn_03	DTU2018_MG_610_CN1709_L14	610	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	17	2017-09-30	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
972	DTU_2017_972_1_MG_CN1710_L15	1		2017_lon_chn_04	DTU2018_MG_611_CN1710_L15	611	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	17	2017-10-13	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
973	DTU_2017_973_1_MG_PK1709_L18	1		2017_lon_pak_03	DTU2018_MG_612_PK1709_L18	612	1131	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25,14	67,18	lon	17	2017-09-28	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
974	DTU_2017_974_1_MG_PK1710_L19	1		2017_lon_pak_04	DTU2018_MG_613_PK1710_L19	613	1131	GS longitudinal 2017-2018	Pakistan	PK	PAK	Karachi	25,14	67,18	lon	17	2017-10-30	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
975	DTU_2017_975_1_MG_AU1709_L20	1		2017_lon_aus_03	DTU2018_MG_614_AU1709_L20	614	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	17	2017-09-27	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
976	DTU_2017_976_1_MG_AU1710_L21	1		2017_lon_aus_04	DTU2018_MG_615_AU1710_L21	615	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	17	2017-10-16	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
977	DTU_2017_977_1_MG_CM1710_L22	1		2017_lon_cmr_01	DTU2018_MG_616_CM1710_L22	616	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	17	2017-10-23	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
978	DTU_2017_978_1_MG_CM1712_L23	1		2017_lon_cmr_02	DTU2018_MG_617_CM1712_L23	617	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	17	2017-12-20	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
979	DTU_2018_979_1_MG_CM1801_L24	1		2018_lon_cmr_06	DTU2018_MG_618_CM1801_L24	618	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	18	2018-01-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
980	DTU_2017_980_1_MG_CM1707_L25	1		2017_lon_cmr_03	DTU2018_MG_619_CM1707_L25	619	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	17	2017-07-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
981	DTU_2017_981_1_MG_CM1708_L26	1		2017_lon_cmr_04	DTU2018_MG_620_CM1708_L26	620	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	17	2017-08-18	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
982	DTU_2017_982_1_MG_CM1709_L27	1		2017_lon_cmr_05	DTU2018_MG_621_CM1709_L27	621	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	17	2017-09-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
983	DTU_2017_983_1_MG_US1709_L28	1		2017_lon_usa_01	DTU2018_MG_622_US1709_L28	622	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	17	2017-09-28	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
984	DTU_2017_984_1_MG_US1710_L29	1		2017_lon_usa_02	DTU2018_MG_623_US1710_L29	623	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	17	2017-10-25	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
985	DTU_2017_985_1_MG_US1712_L30	1		2017_lon_usa_03	DTU2018_MG_624_US1712_L30	624	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	17	2017-01-12	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
986	DTU_2017_986_1_MG_MY1712_L31	1		2017_lon_mys_05	DTU2018_MG_625_MY1712_L31	625	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-12-05	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
987	DTU_2018_987_1_MG_MY1801_L32	1		2018_lon_mys_07	DTU2018_MG_626_MY1801_L32	626	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	18	2018-01-04	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
988	DTU_2018_988_1_MG_MY1802_L33	1		2018_lon_mys_08	DTU2018_MG_627_MY1802_L33	627	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	18	2018-01-06	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
989	DTU_2017_989_1_MG_MY1711_L34	1		2017_lon_mys_06	DTU2018_MG_628_MY1711_L34	628	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	17	2017-11-04	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
990	DTU_2017_990_1_MG_CA1707_L35	1		2017_lon_can_01	DTU2018_MG_629_CA1707_L35	629	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	17	2017-07-26	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
991	DTU_2017_991_1_MG_CA1708_L36	1		2017_lon_can_02	DTU2018_MG_630_CA1708_L36	630	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	17	2017-08-22	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
992	DTU_2017_992_1_MG_CA1709_L37	1		2017_lon_can_03	DTU2018_MG_631_CA1709_L37	631	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	17	2017-09-27	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
993	DTU_2017_993_1_MG_CA1710_L38	1		2017_lon_can_04	DTU2018_MG_632_CA1710_L38	632	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	17	2017-10-25	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
994	DTU_2017_994_1_MG_EC1712_L39	1		2017_lon_ecu_01	DTU2018_MG_633_EC1712_L39	633	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	17	2017-12-23	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
995	DTU_2018_995_1_MG_EC1801_L40	1		2018_lon_ecu_02	DTU2018_MG_634_EC1801_L40	634	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-01-31	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
996	DTU_2018_996_1_MG_EC1802_L41	1		2018_lon_ecu_03	DTU2018_MG_635_EC1802_L41	635	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-02-28	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
997	DTU_2017_997_1_MG_CA1712_L42	1		2017_lon_can_05	DTU2018_MG_636_CA1712_L42	636	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	17	2017-12-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
998	DTU_2017_998_1_MG_AU1712_L43	1		2017_lon_aus_05	DTU2018_MG_637_AU1712_L43	637	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	17	2017-12-21	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
999	DTU_2018_999_1_MG_AU1801_L44	1		2018_lon_aus_06	DTU2018_MG_638_AU1801_L44	638	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-01-23	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1000	DTU_2018_1000_1_MG_AU1802_L45	1		2018_lon_aus_07	DTU2018_MG_639_AU1802_L45	639	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-02-26	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1001	DTU_2017_1001_1_MG_CN1712_L46	1		2017_lon_chn_05	DTU2018_MG_640_CN1712_L46	640	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	17	2017-12-21	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1002	DTU_2018_1002_1_MG_CN1801_L47	1		2018_lon_chn_06	DTU2018_MG_641_CN1801_L47	641	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	18	2018-01-10	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1003	DTU_2018_1003_1_MG_CN1802_L48	1		2018_lon_chn_07	DTU2018_MG_642_CN1802_L48	642	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	18	2018-02-08	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1004	DTU_2018_1004_1_MG_CN1803_L49	1		2018_lon_chn_08	DTU2018_MG_643_CN1803_L49	643	1131	GS longitudinal 2017-2018	China	CN	CHN	Guangzhou	23,13	113,26	lon	18	2018-03-18	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1005	DTU_2017_1005_1_MG_US1712_L54	1		2017_lon_usa_04	DTU2018_MG_644_US1712_L54	644	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	17	2017-12-20	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1006	DTU_2018_1006_1_MG_US1801_L55	1		2018_lon_usa_05	DTU2018_MG_645_US1801_L55	645	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-01-30	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1007	DTU_2018_1007_1_MG_US1802_L56	1		2018_lon_usa_06	DTU2018_MG_646_US1802_L56	646	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-02-22	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1008	DTU_2018_1008_1_MG_US1803_L57	1		2018_lon_usa_07	DTU2018_MG_647_US1803_L57	647	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-03-29	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1009	DTU_2018_1009_1_MG_AU1803_L58	1		2018_lon_aus_08	DTU2018_MG_896_AU1803_L58	896	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-03-27	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1010	DTU_2018_1010_1_MG_AU1804_L59	1		2018_lon_aus_09	DTU2018_MG_897_AU1804_L59	897	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-04-27	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1011	DTU_2018_1011_1_MG_AU1805_L60	1		2018_lon_aus_10	DTU2018_MG_898_AU1805_L60	898	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-05-17	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1012	DTU_2018_1012_1_MG_MY1803_L61	1		2018_lon_mys_09	DTU2018_MG_899_MY1803_L61	899	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	18	2018-03-16	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1013	DTU_2018_1013_1_MG_MY1804_L62	1		2018_lon_mys_10	DTU2018_MG_900_MY1804_L62	900	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	18	2018-04-12	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1014	DTU_2018_1014_1_MG_MY1805_L63	1		2018_lon_mys_11	DTU2018_MG_901_MY1805_L63	901	1131	GS longitudinal 2017-2018	Malaysia	MY	MYS	Kuala Lumpur	3,15	101,69	lon	18	2018-05-08	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1015	DTU_2018_1015_1_MG_US1804_L66	1		2018_lon_usa_08	DTU2018_MG_902_US1804_L66	902	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-04-15	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1016	DTU_2018_1016_1_MG_US1805_L67	1		2018_lon_usa_09	DTU2018_MG_903_US1805_L67	903	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-05-13	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1017	DTU_2018_1017_1_MG_US1807_L68	1		2018_lon_usa_10	DTU2018_MG_904_US1807_L68	904	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-07-17	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1018	DTU_2018_1018_1_MG_US1808_L69	1		2018_lon_usa_11	DTU2018_MG_905_US1808_L69	905	1131	GS longitudinal 2017-2018	USA	US	USA	Seattle	47,60	-122,33	lon	18	2018-08-23	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1019	DTU_2018_1019_1_MG_AU1807_L70	1		2018_lon_aus_11	DTU2018_MG_906_AU1807_L70	906	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-07-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1020	DTU_2018_1020_1_MG_AU1808_L71	1		2018_lon_aus_12	DTU2018_MG_907_AU1808_L71	907	1131	GS longitudinal 2017-2018	Australia	AU	AUS	Melbourne	-37,81	144,96	lon	18	2018-08-30	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1021	DTU_2018_1021_1_MG_CM1807_L72	1		2018_lon_cmr_07	DTU2018_MG_908_CM1807_L72	908	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	18	2018-07-19	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1022	DTU_2018_1022_1_MG_CM1808_L73	1		2018_lon_cmr_08	DTU2018_MG_909_CM1808_L73	909	1131	GS longitudinal 2017-2018	Cameroon	CM	CMR	Yaounde	3,87	11,52	lon	18	2018-08-17	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1023	DTU_2018_1023_1_MG_CA1803_L74	1		2018_lon_can_06	DTU2018_MG_910_CA1803_L74	910	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-03-21	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1024	DTU_2018_1024_1_MG_CA1804_L75	1		2018_lon_can_07	DTU2018_MG_911_CA1804_L75	911	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-04-01	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1025	DTU_2018_1025_1_MG_CA1805_L76	1		2018_lon_can_08	DTU2018_MG_912_CA1805_L76	912	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-05-29	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1026	DTU_2018_1026_1_MG_CA1807_L77	1		2018_lon_can_09	DTU2018_MG_913_CA1807_L77	913	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-07-30	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1027	DTU_2018_1027_1_MG_CA1808_L78	1		2018_lon_can_10	DTU2018_MG_914_CA1808_L78	914	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-08-16	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1028	DTU_2018_1028_1_MG_CA1809_L79	1		2018_lon_can_11	DTU2018_MG_915_CA1809_L79	915	1131	GS longitudinal 2017-2018	Canada	CA	CAN	Regina	50,45	-104,62	lon	18	2018-09-28	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1029	DTU_2018_1029_1_MG_EC1803_L80	1		2018_lon_ecu_04	DTU2018_MG_916_EC1803_L80	916	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-03-29	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1030	DTU_2018_1030_1_MG_EC1804_L81	1		2018_lon_ecu_05	DTU2018_MG_917_EC1804_L81	917	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-04-26	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1031	DTU_2018_1031_1_MG_EC1805_L82	1		2018_lon_ecu_06	DTU2018_MG_918_EC1805_L82	918	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-05-25	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1032	DTU_2018_1032_1_MG_EC1807_L83	1		2018_lon_ecu_07	DTU2018_MG_919_EC1807_L83	919	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-07-26	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
1033	DTU_2018_1033_1_MG_EC1808_L84	1		2018_lon_ecu_08	DTU2018_MG_920_EC1808_L84	920	1131	GS longitudinal 2017-2018	Ecuador	EC	ECU	Quito	-0,22	-78,51	lon	18	2018-08-29	Global sewage consortium	wastewater	wastewater metagenome	--	--	--	Illumina	paired	Illumina NovaSeq 6000
